id,name,description,type,domain,gender,aliases,residence,theoi_url,level1,level2,level3,level4,level5
Q843382,Psyche,mythical lover of Eros/Cupid,Greek deity,[],female,[],,https://www.theoi.com/Ouranios/Psykhe.html,Mythological Greek Character,Greek deity,,,
Q1424817,Pterelaus,Taphian king in Greek legend,Mythological Greek Character,[],male,['Ptereleus'],,,Mythological Greek Character,,,,
Q192343,Pygmalion,"legendary figure of Cyprus, sculptor",Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Pygmalion.html,Mythological Greek Character,,,,
Q1879787,Pygmalion of Tyre,king of Tyre,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q494886,Pylades,mythical friend of Orestes,Mythological Greek Character,[],male,['Pylade'],,,Mythological Greek Character,,,,
Q1241841,Pylaemenes,"character in the Iliad, from Paphlagonia",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1199200,Pyraechmes,mythical Paeonian leader,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1509554,Pyrene,"mythical princess, daughter of Bebryx",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q622809,Pyrrha,daughter of Epimetheus and Pandora in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q15721,Python,earth-dragon of Delphi,Mythological Greek Character,[],,[],,https://www.theoi.com/Ther/DrakainaPython.html,Mythological Greek Character,,,,
Q193609,Rhadamanthus,"Greek mythology character, son of Zeus and Europa",Mythological Greek Character,[],male,"['Rhadamanthys', 'Aleus']",,,Mythological Greek Character,,,,
Q108419,Rhea,"female Titan in Greek mythology, mother of Zeus and mother of Hera",titan,[],female,"['Rheia', 'Turrigera', 'Matar Kubileya', 'Kybebe', 'Kuvava', 'Cybebe', 'Cibeles', 'Kybele', 'Kibele', 'Cybele']",,https://www.theoi.com/Titan/TitanisRhea.html,Mythological Greek Character,Greek deity,titan,,
Q1061782,Rhesus of Thrace,mythical king and demigod,demigod of Greek mythology,[],male,['Rhesus'],,,Mythological Greek Character,Greek deity,demigod of Greek mythology,,
Q2391785,Rhodope,daughter of Hebrus in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Nymphe/NympheRhodope.html,Mythological Greek Character,,,,
Q641286,Rhodos,Oceanid of Greek mythology,Okeanid,[],female,['Rhode'],,https://www.theoi.com/Nymphe/NympheRhode.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q1782599,Rhoeo,mythical mother of Anius by Apollo,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1361319,Sabazius,"Greek-Roman deity, earlier worshipped by Phrygians and Thracians",Greek deity,[],male,['Sabazios'],,,Mythological Greek Character,Greek deity,,,
Q2349443,Salamis,nymph in Greek mythology,Greek nymph,[],female,[],,https://www.theoi.com/Nymphe/NympheSalamis.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q828579,Salmacis,nymph in Greek mythology,naiad,[],female,[],Caria,https://www.theoi.com/Nymphe/NympheSalmakis.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q1131643,Salmoneus,son of Aiolos in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Heros/Salmoneus.html,Mythological Greek Character,,,,
Q762520,Sarpedon,"Greek mythology character, son of Laodamia",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1134694,Scamander,water deity,Potamoi,['Scamander'],male,"['Skamandros', 'Scamandrus', 'Karamenderes', 'Xanthos', 'Xanthus']",,https://www.theoi.com/Potamos/PotamosSkamandros.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q1469237,Sciron,"mythical character, robber near Megara",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q193115,Scylla,nymph transformed into a sea monster by Circe in Greek mythology,Greek water deities,[],female organism,[],,https://www.theoi.com/Pontios/Skylla.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q776139,Semele,mother of Dionysus in Greek mythology,Mythological Greek Character,[],female,['Stimula'],,https://www.theoi.com/Georgikos/Thyone.html,Mythological Greek Character,,,,
Q214554,Serapis,Graeco-Egyptian god,Greek deity,[],male,['Sarapis'],,,Mythological Greek Character,Greek deity,,,
Q16879570,Sesostris,"king of ancient Egypt, per Herodotus",Mythological Greek Character,[],male,['Sesoösis'],,,Mythological Greek Character,,,,
Q472774,Sicyon,son of Marathon in Greek mythology,eponymous hero,[],male,[],,,Mythological Greek Character,eponymous hero,,,
Q1292797,Sidero,character of Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q464091,Silenus,figure in Greek mythology; tutor to Dionysus,satyr,[],male,['Papposilenus'],,https://www.theoi.com/Georgikos/Seilenos.html,Mythological Greek Character,satyr,,,
Q2479077,Simoeis,"god of the Simoeis river, Troad",Potamoi,['Simois'],male,['Simois'],,https://www.theoi.com/Potamos/PotamosSimoeis.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q843335,Sinis,Greek mythological figure,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q663792,Sinon,son of Aesimus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1539539,Sinope,nymph,naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheSinope.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q102561,Sisyphus,king of Ephyra in Greek mythology,Mythological Greek Character,[],male,"['Sisyphos', 'Wu Gang']",,,Mythological Greek Character,,,,
Q1125985,Snake Goddess,Minoan goddess figurine,Mythological Greek Character,[],female,['Minoan snake goddess'],,,Mythological Greek Character,,,,
Q2417746,Soos,king of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2296243,Sparta,"daughter of Eurotas, in Greek mythology",Greek nymph,[],female,['Sparte'],,https://www.theoi.com/Nymphe/NympheSparta.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q2890661,Spercheus,river deity,Potamoi,['Spercheios'],male,[],,https://www.theoi.com/Potamos/PotamosSperkheios.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q2332185,Staphylus,son of Dionysus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q748100,Stentor,mythical character,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q748963,Sterope,one of the Pleiades in Greek mythology,Pleiades,[],female,[],,https://www.theoi.com/Nymphe/NympheSterope.html,Mythological Greek Character,Greek deity,Greek nymph,Pleiades,
Q3553687,Steropes,"cyclops in Greek mythology (""lightning"")",cyclops,[],male,[],,,Mythological Greek Character,cyclops,,,
Q368423,Stheneboea,queen in Greek mythology,Mythological Greek Character,[],female,"['Anteia', 'Ausia']",,,Mythological Greek Character,,,,
Q1062299,Sthenelus,son of Perseus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1060267,Sthenelus son of Capaneus,king of Argos in Greek mythology,Mythological Greek Character,[],male,['Sthenelos'],,,Mythological Greek Character,,,,
Q1052877,Stheno,"monster from Greek mythology, eldest of the Gorgons",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1576404,Stilbe,mythical character,naiad,[],female organism,[],,https://www.theoi.com/Nymphe/NympheStilbe.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q1421896,Strophius,mythical son of Crisus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3625559,Strymon,river god of Greek antiquity,Potamoi,['Struma'],male,['Eioneus'],,https://www.theoi.com/Potamos/PotamosStrymon.html,Mythological Greek Character,Greek deity,Greek water deities,Potamoi,
Q775176,Stymphalus,mythological king of Arcadia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q542758,Styx,Greek divinity of the river Styx,Okeanid,['Styx'],female,[],,https://www.theoi.com/Khthonios/PotamosStyx.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q6850942,Sufax,Berber and Greek mythological figure,Mythological Greek Character,[],male,['Syphax'],,,Mythological Greek Character,,,,
Q532251,Syleus,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q846129,Syrinx,nymph transformed into hollow water reeds in Greek mythology,Hamadryad,[],female,[],,https://www.theoi.com/Nymphe/NympheSyrinx.html,Mythological Greek Character,Greek deity,Greek nymph,dryad,Hamadryad
Q668054,Talaus,son of Bias in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q657174,Talos,mythological bronze automaton guarding Crete,Mythological Greek Character,[],male,['Talus'],,https://www.theoi.com/Gigante/GiganteTalos.html,Mythological Greek Character,,,,
Q1367860,Talthybius,herald of Agamemnon,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q182101,Tantalus,son of Zeus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q362738,Taphius,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2167123,Taras,son of Poseidon in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q770627,Taraxippus,Greek mythological figure,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2361827,Targitaus,mythic founder-king and ancestor of the Scythians,Mythological Greek Character,[],male,['Togarmah'],,,Mythological Greek Character,,,,
Q101322,Tartarus,"deep abyss, place of punishment, in ancient Greek mythology",Greek primordial deity,[],male,"['Tartaros', 'Tartarus']",,https://www.theoi.com/Protogenos/Tartaros.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q112001,Taygete,one of the Pleiades in Greek mythology,Pleiades,[],female,[],,https://www.theoi.com/Nymphe/NympheTaygete.html,Mythological Greek Character,Greek deity,Greek nymph,Pleiades,
Q10796858,Tecmessa,daughter of Teuthras in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q3850519,Tectamus,hero of ancient Greek mythology,Mythological Greek Character,[],male,['Tektaos'],,,Mythological Greek Character,,,,
Q1933978,Tegyrios,mythological Greek king,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q331327,Telamon,"one of the Argonauts of Jason, in Greek mythology",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1601964,Telchis,son of Europs in Greek mythology,Mythological Greek Character,[],male,[],,https://www.theoi.com/Nymphe/NympheTeledike.html,Mythological Greek Character,,,,
Q1258032,Teleclus,King of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1333887,Telegonus,mythical son of Circe and Odysseus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q192482,Telemachus,mythological son of Odysseus,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2297463,Telemus,son of Eurymus in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q853437,Telephassa,figure from Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q916442,Telephus,mythical character,Mythological Greek Character,[],male,['Telephos'],,,Mythological Greek Character,,,,
Q1294659,Telesphorus,Greek and Celtic deity,Greek deity,[],male,[],,https://www.theoi.com/Ouranios/AsklepiadesTelesphoros.html,Mythological Greek Character,Greek deity,,,
Q1267349,Telesto,Oceanid of Greek mythology,Okeanid,[],female,[],,,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q3565120,Telete,ancient Greek divinity,Mythological Greek Character,[],female,[],,https://www.theoi.com/Georgikos/Telete.html,Mythological Greek Character,,,,
Q636796,Temenus,"son of Aristomachus, in Greek mythology",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2986809,Tenages,son of Helios in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q426788,Tenes,Greek mythological hero,Mythological Greek Character,[],male,['Tennes'],,,Mythological Greek Character,,,,
Q1138506,Tereus,Thracian king in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q104042,Terpsichore,muse of dance in Greek mythology,Mythological Greek Character,[],female,['Terpsichorë'],,https://www.theoi.com/Ouranios/MousaTerpsikhore.html,Mythological Greek Character,,,,
Q184216,Tethys,ancient Greek mythological figure,titan,[],female,['Parthenope'],,https://www.theoi.com/Titan/TitanisTethys.html,Mythological Greek Character,Greek deity,titan,,
Q878184,Teucer,character in the Iliad,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1513788,"Teucer, king of Troy",son of the river Scamander and of the nymph Idaea,Mythological Greek Character,[],male,['Teucrus'],,,Mythological Greek Character,,,,
Q1395752,Teuthras,mythical king of Mysia,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q659437,Thalassa,"primordial sea goddess in Greek mythology, daughter of Aether and Hemera",Greek primordial deity,[],female,[],,https://www.theoi.com/Protogenos/Thalassa.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q1246563,Thalestris,mythical character,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q108019,Thalia,Muse of comedy in Greek mythology,Mythological Greek Character,[],female,['Thaleia'],,https://www.theoi.com/Ouranios/MousaThaleia.html,Mythological Greek Character,,,,
Q1245211,Thallo,mythical character,Greek deity,['season'],female,[],,https://www.theoi.com/Ouranios/HoraThallo.html,Mythological Greek Character,Greek deity,,,
Q1995961,Thalpius,king of Elis in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q853014,Thamyris,mythical poet/musician,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q199647,Thanatos,personification of Death in Greek mythology,Greek deity,['death'],male,"['Grim Reaper', 'Reaper', 'the Grim Reaper', 'Death']",,https://www.theoi.com/Daimon/Thanatos.html,Mythological Greek Character,Greek deity,,,
Q2608087,Thasus,Phoenician character from Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q326767,Thaumas,sea god of Greek mythology,Greek water deities,[],male,[],,https://www.theoi.com/Pontios/Thaumas.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q1154473,Theano,priestess of Athena in Troy in Greek mythology,Mythological Greek Character,[],female,['Theano of Troy'],,,Mythological Greek Character,,,,
Q184232,Theia,female Titan in Greek mythology,titan,[],female,['Basileia'],,https://www.theoi.com/Titan/TitanisTheia.html,Mythological Greek Character,Greek deity,titan,,
Q12760056,Theiodamas,mythical king of the Dryopes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q159168,Themis,"in ancient Greek mythology, a titaness, the personification of divine order, fairness, law, natural law, and custom, whose symbols are the scales of justice",titan,['justice'],female,"['Justitia', 'Lady Justice']",,https://www.theoi.com/Titan/TitanisThemis.html,Mythological Greek Character,Greek deity,titan,,
Q2262531,Themiste,daughter of Ilus in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1458587,Themisto,mythical daughter of Hypseus,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q4482867,Theophane,daughter of Bisaltes in Greek mythology,Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q1289213,Thersander,mythological king of Thebes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1045730,Thersites,"son of Agrius, Achean warrior in the Trojan War",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1320718,Theseus,legendary king of Athens,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q952188,Thespius,"legendary founder and king of Thespiae, Boeotia",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q768822,Thestius,son of Agenor in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2420316,Thestor,Argonaut,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q184437,Thetis,Nereid of Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Pontios/NereisThetis.html,Mythological Greek Character,,,,
Q1230535,Thoas,"a character in ancient Greek mythology, son of Dionysus",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q843514,Thoosa,water deity,Greek nymph,[],female,[],,https://www.theoi.com/Nymphe/NympheThoosa.html,Mythological Greek Character,Greek deity,Greek nymph,,
Q956906,Thrasymedes,mythical son of Nestor,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q622504,Thyestes,King of Mycenae and brother of Atreus in Greek mythologie,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q949266,Thyia,water deity,naiad,[],female,[],,https://www.theoi.com/Nymphe/NympheThyia.html,Mythological Greek Character,Greek deity,Greek nymph,naiad,
Q938228,Thymoetes,"son of Oxyntes, king of Attica",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q2062262,Tiburtine Sibyl,Roman Sibyl,sibyl,[],female,['Albvnea'],,,Mythological Greek Character,sibyl,,,
Q3291388,Timandra,"Greek mythological character, daughter of Leda and Tyndareus",Mythological Greek Character,[],female,[],,,Mythological Greek Character,,,,
Q2525222,Tinjis,Berber god,Mythological Greek Character,[],female,"['Tingis', 'Tinga']",,,Mythological Greek Character,,,,
Q654257,Tiphys,mythical steersman of the Argo,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q656881,Tiresias,blind prophet of Apollo,Mythological Greek Character,[],male,['Teiresias'],,,Mythological Greek Character,,,,
Q2803572,Tisamenus,mythical son of Orestes,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q3991817,Tisiphone,ancient Greek mythological punisher of murder,Mythological Greek Character,[],female,[],,https://www.theoi.com/Khthonios/Erinyes.html,Mythological Greek Character,,,,
Q737306,Tithonus,prince of Troy loved by Eos in Greek mythology,Mythological Greek Character,[],male,['Tithonos'],,,Mythological Greek Character,,,,
Q656887,Tityos,Greek mythological giant,Mythological Greek Character,[],male,['Tityus'],,https://www.theoi.com/Gigante/GiganteTityos.html,Mythological Greek Character,,,,
Q690613,Tlepolemus,mythical son of Heracles,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q17996944,Tmolus,King of Lydia and husband to Omphale in Greek mythology,Mythological Greek Character,['Tmolus'],male,['Timolus'],,,Mythological Greek Character,,,,
Q11704754,Triopas,"Greek mythological character, king of Argos",Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q269243,Triptolemus,mythical promulgator of agriculture at Eleusis,Mythological Greek Character,[],male,['Triptolemos'],,https://www.theoi.com/Georgikos/EleusiniosTriptolemos.html,Mythological Greek Character,,,,
Q148030,Triton,"Greek god, messenger of the sea",Greek water deities,[],male,[],,https://www.theoi.com/Pontios/Triton.html,Mythological Greek Character,Greek deity,Greek water deities,,
Q867342,Troilus,mythical prince of Troy in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q1166183,Trophonius,Greek mythological figure with an oracular cult at Lebadaea,Mythological Greek Character,[],male,[],,https://www.theoi.com/Khthonios/Trophonios.html,Mythological Greek Character,,,,
Q599482,Tros,ruler of Troy in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q213440,Tyche,Greek goddess of fortune,Okeanid,[],female,"['Vortumna', 'Respiciens', 'Primigenia', 'Muliebris', 'Fors Fortuna', 'Annonaria', 'Annnonaria', 'Virilis', 'Lady Fortune', 'Lady Luck', 'Fortuna']",Olympus,https://www.theoi.com/Daimon/Tykhe.html,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q250506,Tydeus,son of Oeneus in Greek mythology,Mythological Greek Character,[],male,['Oenides'],,,Mythological Greek Character,,,,
Q192946,Tyndareus,King of Sparta,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q180237,Typhon,deadly monster of Greek mythology,Giants,[],male,"['Typhoeus', 'Sutekh', 'Suty', 'Set', 'Typhon', 'Setesh', 'Setekh', 'Seth']",,https://www.theoi.com/Gigante/Typhoeus.html,Mythological Greek Character,Greek deity,Giants,,
Q1126715,Tyro,daughter of Salmoneus in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Heroine/Tyro.html,Mythological Greek Character,,,,
Q1400413,Tyrrhenus,son of Atys in Greek mythology,Mythological Greek Character,[],male,"['Tyrsenos', 'Tyrsenus']",,,Mythological Greek Character,,,,
Q104002,Urania,Muse of astronomy and astrology in Greek mythology,Mythological Greek Character,[],female,[],,https://www.theoi.com/Ouranios/MousaOurania.html,Mythological Greek Character,,,,
Q79999,Uranus,"primordial Greek deity, god of the Sky",Greek primordial deity,['sky'],male,"['Uranos', 'Ouranos', 'Coelus', 'Caelum', 'Caelus']",,https://www.theoi.com/Protogenos/Ouranos.html,Mythological Greek Character,Greek deity,Greek primordial deity,,
Q483760,Venus Anadyomene,one of the iconic representations of Aphrodite,Greek deity,[],,"['The Burlesque of Venus', 'Anadyomene', 'birth of Venus', 'birth of Aphrodite']",,,Mythological Greek Character,Greek deity,,,
Q514746,Xuthus,king in Greek mythology,Mythological Greek Character,[],male,[],,,Mythological Greek Character,,,,
Q140406,Zagreus,figure in Greek mythology,Greek deity,[],male,[],,https://www.theoi.com/Georgikos/Zagreus.html,Mythological Greek Character,Greek deity,,,
Q189208,Zelus,ancient Greek personification of emulation/envy,Greek deity,[],male,[],,https://www.theoi.com/Daimon/Zelos.html,Mythological Greek Character,Greek deity,,,
Q467515,Zephyrus,"Greek god of the wind from the west, spring, fertility, procreation, luck, rebirth, vegetation, flowers, bees and honey",Anemoi,[],male,['Zephyr'],,https://www.theoi.com/Titan/AnemosZephyros.html,Mythological Greek Character,Greek deity,Anemoi,,
Q196865,Zethos,king in Greek mythology,Mythological Greek Character,[],male,['Zethus'],,,Mythological Greek Character,,,,
Q34201,Zeus,Greek god of the sky and king of the gods,Olympian god,"['lightning', 'thunder']",male,"['Dias', 'Jupiter', 'Dju Pater', 'Juppiter', 'Jupiter (mythology)', 'Ioue', 'Diespiter', 'Jove']",Olympus,https://www.theoi.com/Olympios/Zeus.html,Mythological Greek Character,Greek deity,Olympian god,,
Q197039,Zeuxo,Oceanid of Greek mythology,Okeanid,[],female,[],,,Mythological Greek Character,Greek deity,Greek water deities,Oceanids,Okeanid
Q425430,Ḫepat,mother goddess of the Hurrians,Greek deity,[],female,"['Khepat', 'Ἵπτα', 'Mother Hipta', 'Hipta']",,,Mythological Greek Character,Greek deity,,,
